ID,prd_code_sku,company,name_internal,vendor,productgroup,werksoort,costcenter,uursoort,discountgroup,currency,salesprice
631d27c2-6c8c-4ccb-b1f0-95abd2e1e4ad,MSTHxA-PRO1,MUN,"Model THx, LTE-M or NB-IoT precipitation, temperature/humidity/barometer, including Pronamic Professional Rain Gauge 0.1 mm tip, bracket/spikes, roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,643.00
34367a8f-af95-4f89-8b6b-4d69b65fd151,MSTHxA-PRO2,MUN,"Model THx, LTE-M or NB-IoT precipitation, temperature/humidity/barometer, including Pronamic Professional Rain Gauge 0.2 mm tip, bracket/spikes, roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,643.00
b25f4e96-a060-48fa-8d29-83d4086689c4,MSTHxRYCI-BARE,MUN,"Service Level for Model THx, without tipping bucket, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,38.47
dbf4a910-c66d-4858-86e9-49f60d2dc2a3,MSTR2A-A335,MUN,"Model TR2, radar traffic counter integrated with AGD335, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,775.00
5465de05-622e-46b8-a787-09855fdc5b21,MSTR2RYCI-A335,MUN,"Service Level for Model TR2, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,65.10
86f80afa-9b21-4fa9-af78-89343195c5b1,MSTR2RYFS-A335,MUN,"Service Level for Model TR2, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,139.50
d450ee3c-7863-4f1d-ae4f-a0a6173389cb,MSTR3A,MUN,"Model TR3, traffic detector with 2x PIR and radar, IP67, battery 2 days, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,495.00
59544283-117a-4268-8d0a-ae9abea0daf4,MSTR3RYCI,MUN,"Service Level for Model TR3, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,41.58
d86284ae-ac1f-4d30-8434-e9e9966c3312,MSTR3RYFS,MUN,"Service Level for Model TR3, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,89.10
ab127caa-75ba-4093-accd-38de9d61ca1a,MSTR4A-LC4,MUN,"Model TR4, traffic detector with 3x PIR, RS485 modbus interface, extension to LC4, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,145.00
d97b61bf-3216-4232-9574-2f7df8049a47,MSTR4RYCI-LC4,MUN,"Service Level for Model TR4, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,12.18
f219ece9-df11-4870-8127-cba95a868ea1,MSTR4RYFS-LC4,MUN,"Service Level for Model TR4, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,26.10
27b2efde-603d-4cbf-a5e0-f5132598ffbe,MSTR5A-LS-ONE,MUN,"Model TR5, shipmovement counter on basis of one way photoelectric sensors upto 35 meter distance",,"ISNN InsightNow Network, non recurring",,,,,,4500.00
3563a16f-c4fe-43d0-abeb-bcda1851f29c,MSTR5A-LS-REFL,MUN,"Model TR5, shipmovement counter on basis of reflective photoelectric sensors upto 20 meter distance",,"ISNN InsightNow Network, non recurring",,,,,,3900.00
cd3cd130-b91f-4c9c-997c-7e4678298126,MSTR5RYCI-LS-ONE,MUN,"Service Level for Model TR5-LS-ONEWAY, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,360.00
11e9cd47-7900-4c22-be91-678756455a68,MSTR5RYCI-LS-REFL,MUN,"Service Level for Model TR5-LS-REFLECTION, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,312.00
02fdff55-2952-443b-8a8c-f57df1b6adfb,MSTRITO-D40S,MUN,Tritosense schuifdop 40mm.,,"ISNN InsightNow Network, non recurring",,Water,,,,7.00
479ceb94-6f3b-4730-bff4-fff4b22319c5,MSTT1A-1,MUN,"Model TT1, pipe temperature monitoring station for 1 pipe, with flush detection , non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,89.00
94234e80-5894-4958-bcf9-b688c3919c4c,MSTT1A-TH,MUN,"Model TT1, pipe temperature monitoring station for 2 pipes, with flush detection, air temperature and humidity, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,119.00
9bdf9f7b-4cb8-4481-944e-7735ebc0dd7f,MSTT1RYCI-1,MUN,"Service Level for Model TT1, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,7.48
8f298880-8ca0-42f6-ab86-5ad41bfb2b83,MSTT1RYCI-2,MUN,"Service Level for Model TT1, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,8.32
62736bfe-b566-4b76-9497-e350f4283db2,MSTT1RYCI-TH,MUN,"Service Level for Model TT1, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,10.00
14498286-7b6f-4400-ac87-2fb5ab21d64c,MSTT1RYFS-1,MUN,"Service Level for Model TT1, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,16.02
f3613555-f25f-4592-8781-30dfba5eb024,MSTT1RYFS-2,MUN,"Service Level for Model TT1, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,17.82
4a0e5bb5-1501-4e4a-bfac-0f529bb3e37c,MSTT1RYFS-TH,MUN,"Service Level for Model TT1, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,21.42
e9550415-430b-477c-b6c8-d09345b55168,MSTTR1N-LS,MUN,"Data received from water traffic counting, based on light corridors, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,50.00
0cd9c456-5331-4811-8731-fd388a92bd6c,MSTTR1N-RDR,MUN,"Data received from traffic counting radar, based on AGD radar, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,895.00
803f95c2-6e31-4b7e-a5d4-4b316d3702e7,MSTTR1RY-RDR,MUN,"Data received from traffic counting radar, based on AGD radar, per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,60.00
293cee73-c351-4346-8276-f9fade5e0d46,MSTTRCN-FNM,MUN,"Portal configuration per meter for import measurements with counting frequency > once per minute, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,25.00
125b5c0d-459d-4c17-bcd1-ffc378bcbdec,MSTTRCRY-FNM,MUN,"Import and processing data with counting frequency of 1 minute or longer, full portal functionality, per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,300.00
ae24e071-375c-4d52-8449-f9f1a93eee06,MSUP1RHCI-STD,MUN,"Service Level for Model UP1, per 6 months, carry-in",,"ISNRH-CI InsightNow Network, recurring per 6 months",,,,,,24.24
ebe65170-cb6e-4801-b3fa-32f3fbdfff14,MSUP1RYCI-EXT,MUN,"Service Level for Model UP1, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,Noise,,,,44.07
24e11847-b31d-4c6b-891f-315d1940a282,MSUP1RYFS-EXT,MUN,"Service level for Model UP1, per year, Full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,Noise,,,,94.45
2c46b9a7-ccf7-470a-8023-7c0121723a36,MSUP1RYOL-EXT,MUN,"Operational Lease for Model UP1, per year",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,Noise,,,,99.00
668a0cc4-5b2b-4125-aa38-d11dd932398d,MSUP2A-300WH,MUN,"Model UP2, universal accupack for monitoring stations and gateways, capacity 300 Wh, extends battery operation of SPx or NPx by a factor 3 to 4, non-recurring",,"ISNN InsightNow Network, non recurring",,Noise,,,,765.00
800ecbaa-e9e8-4583-8760-25e2f01e476f,MSUP2RYCI-300WH,MUN,"Service Level for Model UP2, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,Noise,,,,53.64
b8239655-4023-4161-85a9-16a27a0f4862,MSUP2RYFS-300WH,MUN,"Service Level for Model UP2, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,Noise,,,,95.36
83f9a75d-561b-465e-9eb6-e3f5e46a40c5,MSWISPN-,MUN,"Watermeetdienst INSIGHTNOW portal periodieke kosten, eenmalig",,"ISPN InsightNow Platform, non-recurring",,Water,,,,0.00
e073bab8-fe61-4443-9b9e-32899814f479,MSWISPRQ-NR,MUN,"Water measurement INSIGHTNOW portal non-recurring costs, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,0.00
f05802d1-2e0b-44c0-9e07-10ff2be7bfa8,MSWISPRQ-RC,MUN,"Water measurement INSIGHTNOW portal recurring costs, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,0.00
4805bab4-d4ad-4c61-9f49-8263fa209d4d,MSWLSERY-10L10,MUN,"Equipment (LV8 10m range, 10m cable), LTE-M telecom cost, acquire and process data with sample frequency of 1 hour or longer, standard portal functionality, per year",,"ISPRY InsightNow Platform, recurring per year",,Water,,,,450.00
a2a29014-4b6e-40d3-9b82-57db652beb01,MSWLVLN-FID,MUN,"Portal configuration per meter for import measurements with sample frequency of 1 day or longer, full portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,10.00
ec27001c-a2e4-4020-8fc8-a08c8945f46d,MSWLVLN-FIH,MUN,"Portal configuration per meter for import measurements with sample frequency of 1 hour or longer, full portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,10.00
d86a815d-ea4f-4ffb-8911-596702676636,MSWLVLN-FIM,MUN,"Portal configuration per meter for import measurements with sample frequency of 1 minute or longer, full portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,10.00
f79ac61e-6efe-46bf-8ccc-080835e06301,MSWLVLN-FIS,MUN,"Portal configuration per meter for import measurements with sample frequency of 1 second or longer, full portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,10.00
8d3109c8-a297-4b3c-8b7e-61499f6439d3,MSWLVLN-FIW,MUN,"Portal configuration per meter for import measurements with sample frequency of 1 week or longer, full portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,10.00
acd2d252-7871-4b74-b6de-4b77a2afc6d8,MSWLVLN-FND,MUN,"Portal configuration per meter, with sample frequency of 1 day or longer, full portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,10.00
20be1ee4-f6d9-4df6-9fd3-17984421682c,MSWLVLN-FNH,MUN,"Portal configuration per meter, with sample frequency of 1 hour or longer, full portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,10.00
53aa4d56-b933-471a-ad91-01c0cecbfa2a,MSWLVLN-FNM,MUN,"Portal configuration per meter, with sample frequency of 1 minute or longer, full portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,10.00
cf779da3-cb1a-44c1-8475-3531b52938a8,MSWLVLN-FNS,MUN,"Portal configuration per meter, with sample frequency of 1 second or longer, full portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,10.00
eba60e96-8879-4baf-a2ec-fd00b6006f2d,MSWLVLN-FNW,MUN,"Portal configuration per meter, with sample frequency of 1 week or longer, full portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,10.00
845e9465-1a8e-417d-ba3f-516dcea240ee,MSWLVLN-LID,MUN,"Portal configuration per meter for import measurements with sample frequency of 1 day or longer, limited portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,5.00
1fe34c39-d449-41f5-96a0-132c12cc7d60,MSWLVLN-LIH,MUN,"Portal configuration per meter for import measurements with sample frequency of 1 hour or longer, limited portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,5.00
6e421380-da73-481a-a7bd-e9f08246c8a0,MSWLVLN-LIM,MUN,"Portal configuration per meter for import measurements with sample frequency of 1 minute or longer, limited portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,5.00
8001c95a-d833-413d-bb43-5e62030a75f3,MSWLVLN-LIS,MUN,"Portal configuration per meter for import measurements with sample frequency of 1 second or longer, limited portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,5.00
eccdd8d4-e0a7-44da-8547-5a08f8d41d43,MSWLVLN-LIW,MUN,"Portal configuration per meter for import measurements with sample frequency of 1 week or longer, limited portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,5.00
af309074-f294-4907-95cb-2418c4ed961e,MSWLVLN-LND,MUN,"Portal configuration per meter, with sample frequency of 1 day or longer, limited portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,5.00
6398348e-9634-40a6-b74c-4a9b3c79573b,MSWLVLN-LNH,MUN,"Portal configuration per meter, with sample frequency of 1 hour or longer, limited portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,5.00
0b49cf3c-a5ab-4867-8b92-2a378bb6cf1c,MSWLVLN-LNM,MUN,"Portal configuration per meter, with sample frequency of 1 minute or longer, limited portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,5.00
e21397c0-8001-45a9-8691-a58ea8eb0ac9,MSWLVLN-LNS,MUN,"Portal configuration per meter, with sample frequency of 1 second or longer, limited portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,5.00
20f27677-1082-45c3-89fb-69fcc485316c,MSWLVLN-LNW,MUN,"Portal configuration per meter, with sample frequency of 1 week or longer, limited portal functionality, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Water,,,,5.00
af4b2d5f-d607-4fca-bdb2-70a6da7100ad,MSWLVLRM-LNH,MUN,"Acquire and process data with sample frequency of 1 hour or longer, portal functionality, per mpnth",,"ISPRY InsightNow Platform, recurring per year",,Water,,,,37.00
5dbd9460-a35f-4839-ba28-2ce949d6c446,MSWLVLRQ-FID,MUN,"Import and process data with sample frequency of 1 day or longer, full portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,12.00
54b53e02-c1c3-434d-931a-745156debc69,MSWLVLRQ-FIH,MUN,"Import and process data with sample frequency of 1 hour or longer, full portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,9.52
ccd6748c-bb8c-424d-9a32-331c37c1f1e3,MSWLVLRQ-FIM,MUN,"Import and process data with sample frequency of 1 minute or longer, full portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,28.50
7a8fdfa2-b44a-4335-9dd6-a1a9afa75b7b,MSWLVLRQ-FIS,MUN,"Import and process data with sample frequency of 1 second or longer, full portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,37.50
9169addb-f3ca-44b1-bcc7-ecfe14ed646c,MSWLVLRQ-FIW,MUN,"Import and process data with sample frequency of 1 week or longer, full portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,3.00
089bd11b-c14e-43d5-bac5-65d671a4d804,MSWLVLRQ-FND,MUN,"Acquire and process data with sample frequency of 1 day or longer, full portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,20.40
f29094e1-4c53-4900-8b6a-5f07d24c8956,MSWLVLRQ-FNH,MUN,"Acquire and process data with sample frequency of 1 hour or longer, full portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,18.56
2d0ea570-7f2b-44c9-8f23-74b8c50d7e13,MSWLVLRQ-FNM,MUN,"Acquire and process data with sample frequency of 1 minute or longer, full portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,36.90
5156252b-e182-476d-acba-2f906da8f312,MSWLVLRQ-FNS,MUN,"Acquire and process data with sample frequency of 1 second or longer, full portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,45.90
33012858-9850-4e7e-9fe7-95445609e02c,MSWLVLRQ-FNW,MUN,"Acquire and process data with sample frequency of 1 week or longer, full portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,17.40
b0f6b7ed-0c5c-4056-aad8-34947b7cc6e8,MSWLVLRQ-LID,MUN,"Import and process data with sample frequency of 1 day or longer, limited portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,1.50
1b334849-259c-4d52-8ab4-e4ce9aa42a1c,MSWLVLRQ-LIH,MUN,"Import and process data with sample frequency of 1 hour or longer, limited portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,4.76
33fba603-f5a5-4051-be93-1cb8605a1ec2,MSWLVLRQ-LIM,MUN,"Import and process data with sample frequency of 1 minute or longer, limited portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,4.20
30c13e40-0b48-410b-986b-1383ceae512a,MSWLVLRQ-LIS,MUN,"Import and process data with sample frequency of 1 second or longer, limited portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,5.40
1ec71c94-6c38-4aec-9e9e-109fc0feb389,MSWLVLRQ-LIW,MUN,"Import and process data with sample frequency of 1 week or longer, limited portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,2.97
1f77756a-7e5c-42c2-b04d-d7ab8fcb6ba7,MSWLVLRQ-LND,MUN,"Acquire and process data with sample frequency of 1 day or longer, limited portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,6.90
9d60f9ea-8238-4ecf-8b51-cf02fa7dc40d,MSWLVLRQ-LND,MUN,"Acquire and process data with sample frequency of 1 day or longer, limited portal functionality, per quarter",,"ISPRQ InsightNow Platform, recurring per 3 months",,Water,,,,6.90
2416f5ae-74b6-4692-ac28-473b3b8a5206,MSWLVLRQ-LNH,MUN,"Acquire and process data with sample frequency of 1 hour or longer, limited portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,9.28
4e5b860c-282d-465a-8365-5e9b79a730b1,MSWLVLRQ-LNM,MUN,"Acquire and process data with sample frequency of 1 minute or longer, limited portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,13.92
b2a0d2ce-0a57-4451-9325-ab80d8a1dcfb,MSWLVLRQ-LNS,MUN,"Acquire and process data with sample frequency of 1 second or longer, limited portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,12.00
ee977122-2a23-45dd-8ce1-98ad93c31c96,MSWLVLRQ-LNW,MUN,"Acquire and process data with sample frequency of 1 week or longer, limited portal functionality, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,6.30
01912a2e-2fc4-4e94-b065-ae046f85f24d,MSWLVLRY-CTD-LNH,MUN,"Acquire and process pressure and conductivity data with sample frequency of 1 hour or longer, portal functionality, per year",,"ISPRY InsightNow Platform, recurring per year",,Water,,,,72.12
702509a6-f2f2-4ce4-887e-c40ea20b24e7,MSWLVLRY-FID,MUN,"Import and processing data with sample frequency of 1 day or longer, full portal functionality, per year",,"ISPRY InsightNow Platform, recurring per year",,Water,,,,32.40
cfb3ad66-aebf-491b-a679-bc6915cf668a,MSWLVLRY-FIH,MUN,"Import and processing data with sample frequency of 1 hour or longer, full portal functionality, per year",,"ISPRY InsightNow Platform, recurring per year",,Water,,,,30.00
4febf5b3-d9e8-40ab-8298-22a125b04393,MSWLVLRY-FIM,MUN,"Import and processing data with sample frequency of 1 minute or longer, full portal functionality, per year",,"ISPRY InsightNow Platform, recurring per year",,Water,,,,114.00
c8be3b0a-1998-4c6f-bcf8-2b07c7ab5a4e,MSWLVLRY-FIS,MUN,"Import and processing data with sample frequency of 1 second or longer, full portal functionality, per year",,"ISPRY InsightNow Platform, recurring per year",,Water,,,,150.00
b3b8741a-7260-447e-ba2d-6fe0fa565c0c,MSWLVLRY-FIW,MUN,"Import and processing data with sample frequency of 1 week or longer, full portal functionality, per year",,"ISPRY InsightNow Platform, recurring per year",,Water,,,,12.00
